,School Year,DBN,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,PROSE SCHOOL,X Coordinate,Y Coordinate,Latitude,Longitude,School Name,School Pupil-Teacher Ratio,DISTRICT_x,SCHOOL_x,PRINCIPAL_x,PROGRESS REPORT TYPE_x,SCHOOL LEVEL*_x,PEER INDEX*_x,2010-2011 OVERALL GRADE_x,2010-2011 OVERALL SCORE_x,2010-2011 ENVIRONMENT CATEGORY SCORE_x,2010-2011 ENVIRONMENT GRADE_x,2010-2011 PERFORMANCE CATEGORY SCORE_x,2010-2011 PERFORMANCE GRADE_x,2010-2011 PROGRESS CATEGORY SCORE_x,2010-2011 PROGRESS GRADE_x,2010-2011 ADDITIONAL CREDIT_x,2009-10 PROGRESS REPORT GRADE_x,DISTRICT_y,SCHOOL_y,PRINCIPAL_y,PROGRESS REPORT TYPE_y,SCHOOL LEVEL*_y,PEER INDEX*_y,2010-2011 OVERALL GRADE_y,2010-2011 OVERALL SCORE_y,2010-2011 ENVIRONMENT CATEGORY SCORE_y,2010-2011 ENVIRONMENT GRADE_y,2010-2011 PERFORMANCE CATEGORY SCORE_y,2010-2011 PERFORMANCE GRADE_y,2010-2011 PROGRESS CATEGORY SCORE_y,2010-2011 PROGRESS GRADE_y,2010-2011 ADDITIONAL CREDIT_y,2009-10 PROGRESS REPORT GRADE_y
39,2015-16,01M839,M839,Tompkins Square Middle School,3.1e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/37073,Open,M064,600 EAST 6 STREET,MANHATTAN,NY,10009,1,1,M801,COMMUNITY SCHOOL DISTRICT 01,Y,989351.0,202733.0,40.72313,-73.981597,TOMPKINS SQUARE MIDDLE SCHOOL,13.3,1.0,Tompkins Square Middle School,Sonhando Estwick,EMS,Middle,2.54,B,52.6,12.9,A,14.0,B,22.7,C,3.0,A,1.0,Tompkins Square Middle School,Sonhando Estwick,EMS,Middle,2.54,B,52.6,12.9,A,14.0,B,22.7,C,3.0,A
40,2015-16,02M001,M001,P.S. 001 Alfred E. Smith,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/05/0548,Open,M001,8 HENRY STREET,MANHATTAN,NY,10038,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,984949.0,198878.0,40.71255,-73.997478,P.S. 001 ALFRED E. SMITH,11.7,2.0,P.S. 001 Alfred E. Smith,Amy Hom,EMS,Elementary,40.95,B,42.9,4.6,C,8.8,C,26.5,B,3.0,B,2.0,P.S. 001 Alfred E. Smith,Amy Hom,EMS,Elementary,40.95,B,42.9,4.6,C,8.8,C,26.5,B,3.0,B
41,2015-16,02M002,M002,P.S. 002 Meyer London,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/21367,Open,M002,122 HENRY STREET,MANHATTAN,NY,10002,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,986600.0,199008.0,40.712907,-73.991523,P.S. 002 MEYER LONDON,11.7,2.0,P.S. 002 Meyer London,Brett Gustafson,EMS,Elementary,41.72,A,83.8,8.9,A,13.3,B,54.6,A,7.0,A,2.0,P.S. 002 Meyer London,Brett Gustafson,EMS,Elementary,41.72,A,83.8,8.9,A,13.3,B,54.6,A,7.0,A
42,2015-16,02M003,M003,P.S. 003 Charrette School,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/2009,Open,M003,490 HUDSON STREET,MANHATTAN,NY,10014,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,982601.0,206184.0,40.732603,-74.005949,P.S. 003 CHARRETTE SCHOOL,15.6,2.0,P.S. 003 Charrette School,Lisa Siegman,EMS,Elementary,18.3,C,30.0,8.9,A,10.4,B,5.7,F,5.0,B,2.0,P.S. 003 Charrette School,Lisa Siegman,EMS,Elementary,18.3,C,30.0,8.9,A,10.4,B,5.7,F,5.0,B
43,2015-16,02M006,M006,P.S. 006 Lillie D. Blake,3.1e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/19541,Open,M006,45 EAST 81 STREET,MANHATTAN,NY,10028,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,995210.0,222630.0,40.777737,-73.960427,P.S. 006 LILLIE D. BLAKE,17.5,2.0,P.S. 006 Lillie D. Blake,Lauren Fontana,EMS,Elementary,11.23,A,61.6,5.8,C,13.9,B,38.4,A,3.5,B,2.0,P.S. 006 Lillie D. Blake,Lauren Fontana,EMS,Elementary,11.23,A,61.6,5.8,C,13.9,B,38.4,A,3.5,B
44,2015-16,02M011,M011,P.S. 011 William T. Harris,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/9314,Open,M011,320 WEST 21 STREET,MANHATTAN,NY,10011,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,984044.0,210404.0,40.744186,-74.000743,P.S. 011 WILLIAM T. HARRIS,15.0,2.0,P.S. 011 William T. Harris,Robert Bender,EMS,Elementary,31.97,A,57.1,11.3,A,12.6,B,28.2,B,5.0,A,2.0,P.S. 011 William T. Harris,Robert Bender,EMS,Elementary,31.97,A,57.1,11.3,A,12.6,B,28.2,B,5.0,A
45,2015-16,02M033,M033,P.S. 033 Chelsea Prep,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/18810,Open,M033,281 9 AVENUE,MANHATTAN,NY,10001,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,984184.0,212163.0,40.749014,-74.000238,P.S. 033 CHELSEA PREP,17.3,2.0,P.S. 033 Chelsea Prep,Linore Lindy,EMS,Elementary,46.31,B,54.8,13.3,A,11.0,B,29.5,B,1.0,A,2.0,P.S. 033 Chelsea Prep,Linore Lindy,EMS,Elementary,46.31,B,54.8,13.3,A,11.0,B,29.5,B,1.0,A
46,2015-16,02M040,M040,P.S. 040 Augustus Saint-Gaudens,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/05/0183,Open,M040,319 EAST 19 STREET,MANHATTAN,NY,10003,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,989367.0,207177.0,40.735328,-73.981536,P.S. 040 AUGUSTUS SAINT-GAUDENS,16.9,2.0,P.S. 040 Augustus Saint-Gaudens,Susan Felder,EMS,Elementary,15.61,A,59.7,9.6,A,12.1,B,34.5,A,3.5,A,2.0,P.S. 040 Augustus Saint-Gaudens,Susan Felder,EMS,Elementary,15.61,A,59.7,9.6,A,12.1,B,34.5,A,3.5,A
47,2015-16,02M041,M041,P.S. 041 Greenwich Village,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/21367,Open,M041,116 WEST 11 STREET,MANHATTAN,NY,10011,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,984501.0,207221.0,40.73545,-73.999094,P.S. 041 GREENWICH VILLAGE,15.7,2.0,P.S. 041 Greenwich Village,Kelly Shannon,EMS,Elementary,12.16,A,58.6,11.9,A,12.6,B,28.6,B,5.5,B,2.0,P.S. 041 Greenwich Village,Kelly Shannon,EMS,Elementary,12.16,A,58.6,11.9,A,12.6,B,28.6,B,5.5,B
48,2015-16,02M042,M042,P.S. 042 Benjamin Altman,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",01/05/0183,Open,M042,71 HESTER STREET,MANHATTAN,NY,10002,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,986793.0,200181.0,40.716126,-73.990826,P.S. 042 BENJAMIN ALTMAN,14.5,2.0,P.S. 042 Benjamin Altman,Rosa Casiello O'Day,EMS,Elementary,35.81,A,79.2,10.1,A,14.9,A,49.6,A,4.5,A,2.0,P.S. 042 Benjamin Altman,Rosa Casiello O'Day,EMS,Elementary,35.81,A,79.2,10.1,A,14.9,A,49.6,A,4.5,A
49,2015-16,02M047,M047,47 The American Sign Language and English Secondary School,3.1e+11,DOE,Special Education,High school,"09,10,11,12,SE","09,10,11,12,SE",01/01/3105,Open,M047,223 EAST 23 STREET,MANHATTAN,NY,10010,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,989424.0,208287.0,40.738374,-73.981329,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,10.6,3.0,47 The American Sign Language and English Secondary School,Watfa A. Shama,HS,High School,1.48,C,53.6,11.5,A,17.5,A,24.6,D,,A,3.0,47 The American Sign Language and English Secondary School,Watfa A. Shama,HS,High School,1.48,C,53.6,11.5,A,17.5,A,24.6,D,,A
50,2015-16,02M051,M051,P.S. 051 Elias Howe,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/2009,Open,M338,525 WEST 44TH STREET,MANHATTAN,NY,10036,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,985407.0,216704.0,40.761487,-73.995825,P.S. 051 ELIAS HOWE,12.4,2.0,P.S. 051 Elias Howe,Nancy Sing Bock,EMS,Elementary,48.03,B,53.3,11.0,A,10.9,B,28.9,B,2.5,B,2.0,P.S. 051 Elias Howe,Nancy Sing Bock,EMS,Elementary,48.03,B,53.3,11.0,A,10.9,B,28.9,B,2.5,B
51,2015-16,02M059,M059,P.S. 059 Beekman Hill International,3.1e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/22098,Open,M488,231-249 EAST 56 STREET,MANHATTAN,NY,10019,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,993336.0,215890.0,40.759248,-73.967204,P.S. 059 BEEKMAN HILL INTERNATIONAL,15.5,2.0,P.S. 059 Beekman Hill International,Adele Schroeter,EMS,Elementary,17.76,A,66.5,9.6,A,12.9,B,40.0,A,4.0,B,2.0,P.S. 059 Beekman Hill International,Adele Schroeter,EMS,Elementary,17.76,A,66.5,9.6,A,12.9,B,40.0,A,4.0,B
52,2015-16,02M077,M077,P.S. 77 Lower Lab School,3.1e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",01/01/36342,Open,M198,1700 3 AVENUE,MANHATTAN,NY,10128,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,997980.0,225284.0,40.785018,-73.95042,P.S. 77 LOWER LAB SCHOOL,20.6,2.0,P.S. 77 Lower Lab School,Mara Ratesic Koetke,EMS,Elementary,9.89,A,79.2,9.2,A,18.8,A,50.2,A,1.0,A,2.0,P.S. 77 Lower Lab School,Mara Ratesic Koetke,EMS,Elementary,9.89,A,79.2,9.2,A,18.8,A,50.2,A,1.0,A
53,2015-16,02M089,M089,P.S. 89,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",01/01/35977,Open,M089,201 WARREN STREET,MANHATTAN,NY,10282,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,980378.0,200503.0,40.71701,-74.013967,P.S. 89,15.3,2.0,P.S. 89,Veronica Najjar,EMS,Elementary,12.56,B,42.6,8.8,A,12.9,B,18.9,C,2.0,B,2.0,P.S. 89,Veronica Najjar,EMS,Elementary,12.56,B,42.6,8.8,A,12.9,B,18.9,C,2.0,B
54,2015-16,02M104,M104,J.H.S. 104 Simon Baruch,3.1e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/20637,Open,M104,330 EAST 21 STREET,MANHATTAN,NY,10010,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,989506.0,207378.0,40.735879,-73.981034,J.H.S. 104 SIMON BARUCH,17.1,2.0,J.H.S. 104 Simon Baruch,Rosemarie Gaetani,EMS,Middle,3.02,B,50.2,6.9,B,11.2,B,26.1,B,6.0,B,2.0,J.H.S. 104 Simon Baruch,Rosemarie Gaetani,EMS,Middle,3.02,B,50.2,6.9,B,11.2,B,26.1,B,6.0,B
55,2015-16,02M111,M111,P.S. 111 Adolph S. Ochs,3.1e+11,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05",01/01/21367,Open,M111,440 WEST 53 STREET,MANHATTAN,NY,10019,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,987082.0,218308.0,40.76588,-73.989776,P.S. 111 ADOLPH S. OCHS,11.4,2.0,P.S. 111 Adolph S. Ochs,Irma Medina,EMS,K-8,53.29,C,27.5,5.0,C,4.4,D,17.1,C,1.0,B,2.0,P.S. 111 Adolph S. Ochs,Irma Medina,EMS,K-8,53.29,C,27.5,5.0,C,4.4,D,17.1,C,1.0,B
56,2015-16,02M114,M114,East Side Middle School,3.1e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/36342,Open,M114,331 EAST 91ST STREET,MANHATTAN,NY,10128,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,998823.0,223621.0,40.780452,-73.947379,EAST SIDE MIDDLE SCHOOL,15.5,2.0,East Side Middle School,David Getz,EMS,Middle,3.54,A,80.3,13.1,A,20.6,A,42.6,A,4.0,A,2.0,East Side Middle School,David Getz,EMS,Middle,3.54,A,80.3,13.1,A,20.6,A,42.6,A,4.0,A
57,2015-16,02M116,M116,P.S. 116 Mary Lindley Murray,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","0K,01,02,03,04,05",01/01/9679,Open,M116,210 EAST 33 STREET,MANHATTAN,NY,10016,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,990372.0,210523.0,40.744511,-73.977906,P.S. 116 MARY LINDLEY MURRAY,14.4,2.0,P.S. 116 Mary Lindley Murray,Jane Hsu,EMS,Elementary,20.92,C,40.3,8.8,A,13.7,B,15.3,D,2.5,B,2.0,P.S. 116 Mary Lindley Murray,Jane Hsu,EMS,Elementary,20.92,C,40.3,8.8,A,13.7,B,15.3,D,2.5,B
58,2015-16,02M124,M124,P.S. 124 Yung Wing,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/27942,Open,M124,40 DIVISION STREET,MANHATTAN,NY,10002,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,985354.0,199806.0,40.715097,-73.996017,P.S. 124 YUNG WING,15.4,2.0,P.S. 124 Yung Wing,Alice Hom,EMS,Elementary,25.77,A,59.9,7.4,B,14.4,A,33.1,B,5.0,A,2.0,P.S. 124 Yung Wing,Alice Hom,EMS,Elementary,25.77,A,59.9,7.4,B,14.4,A,33.1,B,5.0,A
59,2015-16,02M126,M126,P.S. 126 Jacob August Riis,3.1e+11,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",01/01/24289,Open,M126,80 CATHERINE STREET,MANHATTAN,NY,10038,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,984965.0,198186.0,40.710651,-73.99742,P.S. 126 JACOB AUGUST RIIS,14.7,2.0,P.S. 126 Jacob August Riis,Jacqueline Getz,EMS,K-8,38.71,A,67.8,6.0,C,13.7,B,41.1,A,7.0,A,2.0,P.S. 126 Jacob August Riis,Jacqueline Getz,EMS,K-8,38.71,A,67.8,6.0,C,13.7,B,41.1,A,7.0,A
60,2015-16,02M130,M130,P.S. 130 Hernando De Soto,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/7853,Open,M130,143 BAXTER STREET,MANHATTAN,NY,10013,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,984714.0,201104.0,40.71866,-73.998326,P.S. 130 HERNANDO DE SOTO,19.0,2.0,P.S. 130 Hernando De Soto,Lily Woo,EMS,Elementary,27.53,A,69.8,12.0,A,14.1,A,37.7,A,6.0,A,2.0,P.S. 130 Hernando De Soto,Lily Woo,EMS,Elementary,27.53,A,69.8,12.0,A,14.1,A,37.7,A,6.0,A
61,2015-16,02M131,M131,M.S. 131,3.1e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/30498,Open,M131,100 HESTER STREET,MANHATTAN,NY,10002,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,986022.0,200219.0,40.716231,-73.993607,M.S. 131,15.3,2.0,M.S. 131,Phyllis Tam,EMS,Middle,2.59,A,68.3,8.7,A,8.0,C,44.6,A,7.0,B,2.0,M.S. 131,Phyllis Tam,EMS,Middle,2.59,A,68.3,8.7,A,8.0,C,44.6,A,7.0,B
62,2015-16,02M135,M135,The Urban Assembly School for Emergency Management,3.1e+11,DOE,Career Technical,High school,"09,10,11,SE","09,10,11,12",01/01/41456,Open,M520,411 PEARL STREET,MANHATTAN,NY,10038,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,984014.0,198474.0,40.711441,-74.000851,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2015-16,02M139,M139,Stephen T. Mather Building Arts & Craftsmanship High School,3.1e+11,DOE,Career Technical,High school,"09,10,11,SE","09,10,11,12",01/01/41456,Open,M625,439 WEST 49TH STREET,MANHATTAN,NY,10019,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,986932.0,217497.0,40.763655,-73.990318,STEPHEN T. MATHER BUILDING ARTS & CRAFTSMANSHIP HIGH SCHOOL,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2015-16,02M150,M150,P.S. 150,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05","PK,0K,01,02,03,04,05",01/01/36708,Open,M840,334 GREENWICH STREET,MANHATTAN,NY,10013,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,981234.0,201421.0,40.71953,-74.01088,P.S. 150,17.9,2.0,P.S. 150,Maggie Siena,EMS,Elementary,15.04,C,32.4,10.4,A,11.6,B,10.4,F,0.0,B,2.0,P.S. 150,Maggie Siena,EMS,Elementary,15.04,C,32.4,10.4,A,11.6,B,10.4,F,0.0,B
65,2015-16,02M151,M151,Yorkville Community School,3.1e+11,DOE,General Academic,Early Childhood,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/39995,Open,M066,421 EAST 88 STREET,MANHATTAN,NY,10128,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,998849.0,222709.0,40.777948,-73.947287,YORKVILLE COMMUNITY SCHOOL,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2015-16,02M158,M158,P.S. 158 Bayard Taylor,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",01/05/0548,Open,M158,1458 YORK AVENUE,MANHATTAN,NY,10075,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,997893.0,219891.0,40.770215,-73.950745,P.S. 158 BAYARD TAYLOR,15.8,2.0,P.S. 158 Bayard Taylor,Darryl Alhadeff,EMS,Elementary,16.48,B,50.9,3.9,C,16.0,A,28.9,B,2.0,A,2.0,P.S. 158 Bayard Taylor,Darryl Alhadeff,EMS,Elementary,16.48,B,50.9,3.9,C,16.0,A,28.9,B,2.0,A
67,2015-16,02M167,M167,J.H.S. 167 Robert F. Wagner,3.1e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/20637,Open,M167,220 EAST 76 STREET,MANHATTAN,NY,10021,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,995931.0,220373.0,40.771541,-73.957827,J.H.S. 167 ROBERT F. WAGNER,15.6,2.0,J.H.S. 167 Robert F. Wagner,Jennifer Rehn,EMS,Middle,2.96,A,62.2,7.0,B,12.9,B,33.8,B,8.5,B,2.0,J.H.S. 167 Robert F. Wagner,Jennifer Rehn,EMS,Middle,2.96,A,62.2,7.0,B,12.9,B,33.8,B,8.5,B
68,2015-16,02M177,M177,Yorkville East Middle School,3.1e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,SE","06,07,08",01/01/41821,Open,M158,1458 YORK AVENUE,MANHATTAN,NY,10075,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,997893.0,219891.0,40.770215,-73.950745,YORKVILLE EAST MIDDLE SCHOOL,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2015-16,02M183,M183,P.S. 183 Robert L. Stevenson,3.1e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/1644,Open,M183,419 EAST 66 STREET,MANHATTAN,NY,10065,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,995959.0,217554.0,40.763804,-73.957731,P.S. 183 ROBERT L. STEVENSON,14.5,2.0,P.S. 183 Robert L. Stevenson,Tara Napoleoni,EMS,Elementary,14.98,B,43.5,6.0,B,9.6,C,22.9,C,5.0,B,2.0,P.S. 183 Robert L. Stevenson,Tara Napoleoni,EMS,Elementary,14.98,B,43.5,6.0,B,9.6,C,22.9,C,5.0,B
70,2015-16,02M198,M198,P.S. 198 Isador E. Ida Straus,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/22098,Open,M198,1700 3 AVENUE,MANHATTAN,NY,10128,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,997980.0,225284.0,40.785018,-73.95042,P.S. 198 ISADOR E. IDA STRAUS,14.3,2.0,P.S. 198 Isador E. Ida Straus,Sharon Jeffrey Roebuck,EMS,Elementary,46.21,C,26.7,1.9,F,7.4,C,15.4,C,2.0,B,2.0,P.S. 198 Isador E. Ida Straus,Sharon Jeffrey Roebuck,EMS,Elementary,46.21,C,26.7,1.9,F,7.4,C,15.4,C,2.0,B
71,2015-16,02M212,M212,P.S. 212 Midtown West,3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/36342,Open,M017,328 WEST 48 STREET,MANHATTAN,NY,10036,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,987390.0,216649.0,40.761327,-73.988665,P.S. 212 MIDTOWN WEST,18.2,2.0,P.S. 212 Midtown West,Dean Ketchum,EMS,Elementary,21.28,B,53.6,10.6,A,14.1,A,22.9,C,6.0,A,2.0,P.S. 212 Midtown West,Dean Ketchum,EMS,Elementary,21.28,B,53.6,10.6,A,14.1,A,22.9,C,6.0,A
72,2015-16,02M217,M217,P.S./I.S. 217 Roosevelt Island,3.1e+11,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",01/01/36342,Open,M271,645 MAIN STREET,MANHATTAN,NY,10044,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,996320.0,213836.0,40.753598,-73.956435,P.S./I.S. 217 ROOSEVELT ISLAND,17.1,2.0,P.S./I.S. 217 Roosevelt Island,Mandana Beckman,EMS,K-8,32.42,D,23.8,4.8,C,6.1,C,10.4,D,2.5,B,2.0,P.S./I.S. 217 Roosevelt Island,Mandana Beckman,EMS,K-8,32.42,D,23.8,4.8,C,6.1,C,10.4,D,2.5,B
73,2015-16,02M225,M225,Ella Baker School,3.1e+11,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08","PK,0K,01,02,03,04,05,06,07,08",01/01/36342,Open,M480,317 EAST 67 STREET,MANHATTAN,NY,10065,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,Y,995392.0,218222.0,40.765638,-73.959777,ELLA BAKER SCHOOL,14.7,2.0,Ella Baker School,Laura Garcia,EMS,K-8,41.46,C,39.2,7.7,B,7.1,C,23.4,C,1.0,B,2.0,Ella Baker School,Laura Garcia,EMS,K-8,41.46,C,39.2,7.7,B,7.1,C,23.4,C,1.0,B
74,2015-16,02M234,M234,P.S. 234 Independence School,3.1e+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/32325,Open,M234,292 GREENWICH STREET,MANHATTAN,NY,10007,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,981234.0,201421.0,40.71953,-74.01088,P.S. 234 INDEPENDENCE SCHOOL,15.3,2.0,P.S. 234 Independence School,Lisa Ripperger,EMS,Elementary,9.76,A,59.4,9.2,A,12.9,B,33.3,B,4.0,B,2.0,P.S. 234 Independence School,Lisa Ripperger,EMS,Elementary,9.76,A,59.4,9.2,A,12.9,B,33.3,B,4.0,B
75,2015-16,02M255,M255,M.S. 255 Salk School of Science,3.1e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/36698,Open,M040,319 EAST 19 STREET,MANHATTAN,NY,10003,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,989367.0,207177.0,40.735328,-73.981536,M.S. 255 SALK SCHOOL OF SCIENCE,16.2,2.0,M.S. 255 Salk School of Science,Rhonda Perry,EMS,Middle,3.6,A,80.1,11.4,A,18.6,A,46.6,A,3.5,B,2.0,M.S. 255 Salk School of Science,Rhonda Perry,EMS,Middle,3.6,A,80.1,11.4,A,18.6,A,46.6,A,3.5,B
76,2015-16,02M260,M260,M.S. 260 Clinton School Writers & Artists,3.1e+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,SE","06,07,08",01/01/36698,Open,M933,425 WEST 33RD STREET,MANHATTAN,NY,10001,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,986266.0,207610.0,40.736526,-73.992727,M.S. 260 CLINTON SCHOOL WRITERS & ARTISTS,15.8,2.0,M.S. 260 Clinton School Writers & Artists,Joseph Anderson,EMS,Middle,2.92,B,55.0,6.7,B,16.2,A,26.6,B,5.5,A,2.0,M.S. 260 Clinton School Writers & Artists,Joseph Anderson,EMS,Middle,2.92,B,55.0,6.7,B,16.2,A,26.6,B,5.5,A
77,2015-16,02M267,M267,"East Side Elementary School, PS 267",3.1e+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/40360,Open,M267,213 EAST 63RD STREET,MANHATTAN,NY,10065,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,994261.0,217582.0,40.763883,-73.963861,"EAST SIDE ELEMENTARY SCHOOL, PS 267",14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2015-16,02M276,M276,BATTERY PARK CITY SCHOOL,3.1e+11,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",01/01/39995,Open,M276,55 BATTERY PLACE,MANHATTAN,NY,10280,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,N,979410.0,196632.0,40.706384,-74.017456,BATTERY PARK CITY SCHOOL,14.6,2.0,BATTERY PARK CITY SCHOOL,Theresa Ruyter,EMS,Middle,3.01,A,78.3,10.0,A,19.2,A,49.1,A,0.0,,2.0,BATTERY PARK CITY SCHOOL,Theresa Ruyter,EMS,Middle,3.01,A,78.3,10.0,A,19.2,A,49.1,A,0.0,
